지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),적설(cm),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C)
108,서울,2021-01-12 06:00,-9.1,,2.5,50,76,1008.9,.3,,-9.3,-3.2,-3.3
108,서울,2021-01-12 07:00,-9.3,,2.4,20,77,1008.9,.3,,-9.4,-3.4,-3.4
108,서울,2021-01-12 08:00,-9.1,,2.8,50,78,1008.9,.3,,-8.8,-3.5,-3.5
108,서울,2021-01-12 09:00,-7.7,,3,50,76,1008.9,.3,,-5.8,-3.4,-3.6
108,서울,2021-01-12 10:00,-5.6,,2.3,50,69,1008.8,.3,,-3.5,-3.1,-3.4
108,서울,2021-01-12 11:00,-3.9,,1.6,90,66,1008.5,.3,,1.6,-2.7,-3.2
108,서울,2021-01-12 12:00,-1.9,,2.7,50,63,1007.3,.3,,4.9,-2.2,-2.9
108,서울,2021-01-12 13:00,-1,,1.3,70,61,1006.2,.2,,1.8,-1.8,-2.6
108,서울,2021-01-12 14:00,-.7,,1,140,65,1005.4,.2,05,.5,-1.4,-2.3
108,서울,2021-01-12 15:00,-.8,.1,2.4,50,74,1004.7,.2,05,-.1,-1.2,-2
108,서울,2021-01-12 16:00,-1.5,,.8,20,88,1004.6,2.1,05,-.9,-1.1,-1.9
108,서울,2021-01-12 17:00,-1.1,,1,230,91,1004.4,4.6,05,-1,-1,-1.7
108,서울,2021-01-12 18:00,-.8,2.3,1.6,200,91,1004.7,4.6,05,-1.2,-.9,-1.7
108,서울,2021-01-12 19:00,-1.3,,2.2,50,91,1004.9,4.8,05,-1.4,-.9,-1.6
108,서울,2021-01-12 20:00,-1.2,,2.2,20,93,1005,5.1,05,-1.4,-.8,-1.5
108,서울,2021-01-12 21:00,-.9,.2,.2,0,92,1005.2,5.1,1905,-1.6,-.8,-1.5
108,서울,2021-01-12 22:00,-1.5,,1.6,50,92,1005.2,5.1,19,-1.6,-.8,-1.5
108,서울,2021-01-12 23:00,-1.8,,1.1,20,93,1005.4,5.1,19,-1.9,-.8,-1.4
108,서울,2021-01-13 00:00,-2,0,1.9,20,93,1005,5,1905,-1.9,-.8,-1.4
108,서울,2021-01-13 01:00,-2.1,,2.2,50,95,1004.9,5,1905,-2,-.8,-1.4
108,서울,2021-01-13 02:00,-2.1,,1.8,50,95,1004.9,5,1905,-2,-.8,-1.4
108,서울,2021-01-13 03:00,-2.4,0,1.7,50,94,1004.8,5,19,-2.1,-.8,-1.4
108,서울,2021-01-13 04:00,-2.8,,2.3,50,94,1004.3,5,19,-2.3,-.9,-1.4
108,서울,2021-01-13 05:00,-2.9,,2,70,94,1004.1,4.9,19,-2.3,-.9,-1.4
108,서울,2021-01-13 06:00,-2.7,,1.7,50,94,1004,4.9,19,-2.2,-.9,-1.4
108,서울,2021-01-13 07:00,-3,,2.5,50,94,1003.8,4.9,19,-2.3,-.9,-1.4
108,서울,2021-01-13 08:00,-2.9,,2.5,50,93,1004,4.9,19,-2.3,-.9,-1.4
108,서울,2021-01-13 09:00,-2.1,,2.4,50,94,1004.1,4.6,19,-2,-.9,-1.4
108,서울,2021-01-13 10:00,-.6,,2.2,50,91,1004.6,4.2,19,-.7,-.8,-1.4
108,서울,2021-01-13 11:00,1.4,,2.1,50,84,1004,3.9,19,1.1,-.7,-1.3
108,서울,2021-01-13 12:00,2.9,,2.2,50,77,1003,3.4,19,2.1,-.6,-1.3
108,서울,2021-01-13 13:00,4.4,,2,50,75,1002.6,2.5,19,3.4,-.4,-1.1
108,서울,2021-01-13 14:00,7.3,,3.3,200,66,1001.6,,4219,5.5,-.3,-1
108,서울,2021-01-13 15:00,8.2,,3.4,200,65,1001.8,,42,4.3,-.1,-.9
108,서울,2021-01-13 16:00,8,,4.8,230,69,1002.3,,42,2.8,0,-.8
108,서울,2021-01-13 17:00,7.3,,3.5,230,73,1002.9,,42,1.6,.1,-.8
108,서울,2021-01-13 18:00,6.9,,2.2,230,77,1003.3,,42,1,.1,-.7
108,서울,2021-01-13 19:00,5.8,,2.1,270,80,1003.9,,42,-.1,.2,-.7
108,서울,2021-01-13 20:00,5.1,,2.8,250,82,1005.1,,42,-.1,.2,-.6
108,서울,2021-01-13 21:00,3.9,,2,270,78,1006.5,,42,-.2,.2,-.6
108,서울,2021-01-13 22:00,2.8,,1.8,250,73,1006.9,,42,-.2,.2,-.6
108,서울,2021-01-13 23:00,1.9,,1.9,290,67,1008.4,,42,-.4,.3,-.6
108,서울,2021-01-14 00:00,.9,,1.8,290,63,1009.2,,42,-.6,.3,-.5
108,서울,2021-01-14 01:00,.3,,1.9,290,60,1010.1,,42,-.9,.3,-.5
108,서울,2021-01-14 02:00,-.6,,1.7,290,56,1010.7,,42,-1.4,.3,-.5
108,서울,2021-01-14 03:00,-1.2,,1.4,290,57,1010.6,,42,-1.9,.3,-.5
108,서울,2021-01-14 04:00,-2.1,,1,250,63,1010.8,,42,-2.4,.3,-.5
108,서울,2021-01-14 05:00,-2.4,,1.6,250,63,1011.8,,42,-2.8,.3,-.5
108,서울,2021-01-14 06:00,-2.8,,2.6,270,63,1012.4,,42,-3.2,.2,-.5
108,서울,2021-01-14 07:00,-3.1,,1.9,270,67,1012.9,,42,-3.7,.1,-.6
108,서울,2021-01-14 08:00,-3.4,,1,320,70,1013.3,,42,-4.2,-.2,-.7
108,서울,2021-01-14 09:00,-3,,2.5,20,70,1013.7,,,-3.1,-.4,-.9
108,서울,2021-01-14 10:00,-.6,,1.4,70,61,1013.7,,,-.9,-.4,-1
108,서울,2021-01-14 11:00,1.4,,1.7,70,43,1013.4,,,.3,-.3,-.9
108,서울,2021-01-14 12:00,3.3,,3.2,70,32,1012.6,,,2.3,-.2,-.8
108,서울,2021-01-14 13:00,4.7,,3.1,90,33,1011.7,,,4.8,0,-.8
108,서울,2021-01-14 14:00,5.9,,3.7,70,31,1010.9,,,5.6,.1,-.7
108,서울,2021-01-14 15:00,6.8,,2.4,70,29,1010.4,,,4.5,.1,-.6
108,서울,2021-01-14 16:00,6.8,,2.4,90,30,1010.3,,,1.8,.2,-.6
108,서울,2021-01-14 17:00,5.9,,2.4,50,33,1010.3,,,-.4,.2,-.6
108,서울,2021-01-14 18:00,4.5,,2.4,50,37,1010.2,,,-.1,.2,-.5
108,서울,2021-01-14 19:00,3.9,,2.7,70,38,1010,,,-.3,.2,-.5
108,서울,2021-01-14 20:00,3.8,,3.4,70,39,1009.5,,,-.3,.3,-.5
108,서울,2021-01-14 21:00,3.5,,2.7,70,39,1009.4,,,-.4,.3,-.5
108,서울,2021-01-14 22:00,3.3,,2.8,70,39,1009.1,,,-.6,.3,-.5
108,서울,2021-01-14 23:00,2.8,,1.7,50,42,1009.5,,,-.8,.3,-.5
108,서울,2021-01-15 00:00,2.1,,2.2,50,45,1009.3,,,-1,.2,-.5
108,서울,2021-01-15 01:00,2.2,,2.7,70,43,1009.2,,,-1.2,.2,-.5
108,서울,2021-01-15 02:00,2.6,,2.6,70,45,1009.3,,,-.8,.2,-.5
108,서울,2021-01-15 03:00,3.2,,2.7,70,43,1008.7,,,-.7,.2,-.5
108,서울,2021-01-15 04:00,3.2,,2.1,50,43,1007.8,,,-.6,.2,-.5
108,서울,2021-01-15 05:00,3.5,,2,70,46,1007.3,,,-.5,.2,-.5
108,서울,2021-01-15 06:00,3.7,,2.5,50,47,1006.5,,,-.4,.3,-.5
108,서울,2021-01-15 07:00,3.8,,2.5,50,52,1006,,,-.6,.3,-.4
108,서울,2021-01-15 08:00,4.2,,2.2,50,57,1005.7,,,-.3,.3,-.4
108,서울,2021-01-15 09:00,4.8,,2.4,50,58,1005.1,,,-.2,.3,-.4
108,서울,2021-01-15 10:00,5.5,,2.1,50,60,1004,,,0,.3,-.4
108,서울,2021-01-15 11:00,6.3,,1.9,50,65,1004,,,.4,.3,-.4
108,서울,2021-01-15 12:00,8.8,,3.1,180,78,1002.4,,,1.4,.4,-.4
108,서울,2021-01-15 13:00,9.8,,4.8,230,80,1001.8,,01,2.3,.4,-.4
108,서울,2021-01-15 14:00,9.8,,5.2,230,82,1001,,01,4.8,.4,-.4
108,서울,2021-01-15 15:00,9.2,.2,5.6,230,82,1001.3,,,3.7,.4,-.4
108,서울,2021-01-15 16:00,7.7,,3.5,250,76,1002.5,,19,2.7,.4,-.3
108,서울,2021-01-15 17:00,6.7,,4.1,250,79,1003.8,,19,1.7,.4,-.3
108,서울,2021-01-15 18:00,5.3,,3.7,250,81,1005.1,,19,1.2,.4,-.3
108,서울,2021-01-15 19:00,4,,3.7,250,81,1005.6,,19,0,.4,-.3
108,서울,2021-01-15 20:00,3.1,,4.9,250,81,1006.1,,19,-.3,.4,-.3
108,서울,2021-01-15 21:00,1.5,,4.1,250,76,1007.1,,19,-.1,.4,-.3
108,서울,2021-01-15 22:00,.8,,3.3,270,78,1008,,,-.1,.4,-.3
108,서울,2021-01-15 23:00,.2,,3.3,290,75,1008.2,,,-.2,.4,-.3
108,서울,2021-01-16 00:00,-.7,,2.8,270,74,1008.9,,,-.4,.4,-.3
108,서울,2021-01-16 01:00,-1.7,,2.6,250,74,1009.3,,19,-.6,.4,-.3
108,서울,2021-01-16 02:00,-2.4,,3,290,75,1010.1,,19,-1.1,.4,-.3
108,서울,2021-01-16 03:00,-3.1,,2.9,290,76,1010.6,,19,-1.6,.4,-.3
108,서울,2021-01-16 04:00,-4,,2.7,270,76,1011.1,,19,-2.2,.4,-.3
108,서울,2021-01-16 05:00,-4.7,,3,270,77,1011.9,,19,-2.8,.4,-.3
108,서울,2021-01-16 06:00,-5.4,,3.2,270,78,1012.6,,19,-3.4,.4,-.3
108,서울,2021-01-16 07:00,-6,,2.2,290,72,1013.4,,19,-4,.4,-.3
108,서울,2021-01-16 08:00,-6.6,,3.4,270,69,1013.9,,,-4.6,.3,-.3
108,서울,2021-01-16 09:00,-6.5,,3.1,250,69,1014.5,,,-3.9,.1,-.3
108,서울,2021-01-16 10:00,-5.8,,3.5,290,65,1015.3,,,-1.8,0,-.4
108,서울,2021-01-16 11:00,-4.9,,3.5,290,63,1015.8,,,-.1,-.1,-.5
108,서울,2021-01-16 12:00,-3.6,,2.7,290,55,1015.3,,,1.9,-.1,-.5
108,서울,2021-01-16 13:00,-2.3,,3.1,270,48,1014.5,,,4.7,0,-.5
108,서울,2021-01-16 14:00,-1.8,,3.1,270,43,1014.4,,,4.7,0,-.5
108,서울,2021-01-16 15:00,-1.7,,3.7,250,48,1014.5,,,3.3,.1,-.5
108,서울,2021-01-16 16:00,-2.9,,4.5,320,39,1014.8,,,-.1,.1,-.5
108,서울,2021-01-16 17:00,-3.3,,4.1,250,47,1015.3,,,-.5,.1,-.5
108,서울,2021-01-16 18:00,-4.1,,3.6,270,53,1015.8,,,-1.2,0,-.6
108,서울,2021-01-16 19:00,-4.7,,4.9,270,55,1015.8,,,-2.3,-.2,-.6
108,서울,2021-01-16 20:00,-5.6,,4,270,43,1016.7,,,-3.5,-.3,-.7
108,서울,2021-01-16 21:00,-6.4,,2.9,290,45,1017.1,,,-4.4,-.5,-.8
108,서울,2021-01-16 22:00,-7.4,,2.4,290,41,1017.4,,,-5.5,-.8,-.9
108,서울,2021-01-16 23:00,-8.2,,3.5,290,44,1017.5,,,-6.3,-1,-1.1
108,서울,2021-01-17 00:00,-8.7,,3.1,290,50,1018,,,-6.9,-1.3,-1.3
108,서울,2021-01-17 01:00,-9.3,,2,270,50,1018.7,,,-7.5,-1.5,-1.5
108,서울,2021-01-17 02:00,-9.4,,3.1,270,52,1019.1,,,-8,-1.8,-1.7
108,서울,2021-01-17 03:00,-9.5,,2.8,270,58,1019.4,,,-8.2,-2,-1.8
108,서울,2021-01-17 04:00,-9.8,,2.1,270,59,1018.9,,,-8.5,-2.2,-2
108,서울,2021-01-17 05:00,-9.8,,2.4,270,58,1019.1,,,-8.8,-2.4,-2.2
108,서울,2021-01-17 06:00,-10.3,,1.6,270,60,1019,,,-9.1,-2.6,-2.4
108,서울,2021-01-17 07:00,-10.5,,1.4,290,61,1019.4,,,-9.5,-2.9,-2.6
108,서울,2021-01-17 08:00,-10.8,,1.2,270,60,1019.5,,,-9.6,-3.1,-2.8
108,서울,2021-01-17 09:00,-9.9,,2.2,290,59,1019.8,,,-8.4,-3.3,-3
108,서울,2021-01-17 10:00,-8.1,,1.9,320,50,1019.7,,,-4.6,-3,-3
108,서울,2021-01-17 11:00,-6.1,,2.5,270,43,1019.4,,,-.4,-2.6,-2.8
108,서울,2021-01-17 12:00,-4.4,,2.3,250,35,1018,,,1.9,-2.1,-2.6
108,서울,2021-01-17 13:00,-3.1,,1.7,290,32,1016.5,,,4.9,-1.7,-2.3
108,서울,2021-01-17 14:00,-2.2,,1.8,250,36,1015.4,,,2.2,-1.2,-2
108,서울,2021-01-17 15:00,-1.6,,3.6,180,40,1014.7,,,3,-.9,-1.7
108,서울,2021-01-17 16:00,-1.8,,3.1,200,44,1014.6,,05,.1,-.6,-1.5
108,서울,2021-01-17 17:00,-2.2,,3.2,230,53,1014.4,,05,-.4,-.5,-1.3
108,서울,2021-01-17 18:00,-2.6,0,3.2,200,58,1014,,,-1.1,-.6,-1.2
108,서울,2021-01-17 19:00,-2.8,,1.9,250,61,1013.9,,,-1.8,-.7,-1.3
108,서울,2021-01-17 20:00,-2.8,,3.1,200,67,1013.7,,05,-2.1,-.8,-1.3
108,서울,2021-01-17 21:00,-2.8,0,1.8,180,74,1013.5,.1,05,-1.9,-.8,-1.3
108,서울,2021-01-17 22:00,-3,,1.4,180,84,1013.2,.1,05,-2.2,-.8,-1.3
108,서울,2021-01-17 23:00,-3,,2.1,230,86,1012.9,.1,05,-2.7,-.8,-1.3
108,서울,2021-01-18 00:00,-3,0,2,250,84,1012.5,.1,05,-3.7,-.9,-1.3
108,서울,2021-01-18 01:00,-3.6,,1.5,250,81,1012,.1,,-4.2,-1,-1.4
108,서울,2021-01-18 02:00,-3.3,,1.8,250,79,1011.5,.1,05,-3.5,-1.2,-1.5
108,서울,2021-01-18 03:00,-3.4,0,.5,270,76,1010.9,.1,05,-4,-1.2,-1.5
108,서울,2021-01-18 04:00,-3.2,,1.4,180,78,1010.1,.1,05,-4.1,-1.2,-1.5
108,서울,2021-01-18 05:00,-3.5,,1.4,50,81,1009.4,.1,05,-4,-1.3,-1.6
108,서울,2021-01-18 06:00,-3.7,0,1.9,20,83,1008.6,.1,,-4,-1.3,-1.6
108,서울,2021-01-18 07:00,-4,,2.5,50,85,1007.9,.1,,-4.8,-1.3,-1.7
108,서울,2021-01-18 08:00,-3.9,,1.9,50,89,1007.5,.1,,-4.1,-1.4,-1.7
108,서울,2021-01-18 09:00,-3.1,,2.3,50,89,1007.1,.1,,-2.8,-1.4,-1.7
108,서울,2021-01-18 10:00,-2.3,,2.4,50,88,1007.4,.2,05,-2,-1.2,-1.7
108,서울,2021-01-18 11:00,-1.5,,1.5,50,90,1007.3,1,05,-1,-1,-1.6
108,서울,2021-01-18 12:00,-.6,.3,2.2,250,88,1006.8,.8,05,-.6,-.8,-1.4
108,서울,2021-01-18 13:00,-.2,,2.7,270,80,1006.5,,05,-.3,-.6,-1.3
108,서울,2021-01-18 14:00,-.3,,5,290,75,1006.5,,05,-.2,-.4,-1.2
108,서울,2021-01-18 15:00,-.4,0,6,290,56,1006.9,,05,-.2,-.3,-1.1
108,서울,2021-01-18 16:00,-.4,,6.7,290,34,1008.1,,,-.2,-.3,-1
108,서울,2021-01-18 17:00,-2,,6.3,270,34,1010,,,-2,-.3,-1
108,서울,2021-01-18 18:00,-3.9,,7.4,290,35,1012.2,,,-3.9,-.5,-1
108,서울,2021-01-18 19:00,-4.9,,4.8,290,41,1013.4,,,-5.1,-.8,-1.1
108,서울,2021-01-18 20:00,-5.5,,3.7,290,43,1014.3,,,-5.9,-1.1,-1.3
108,서울,2021-01-18 21:00,-6.1,,4.5,270,42,1015.2,,,-6.4,-1.4,-1.5
108,서울,2021-01-18 22:00,-7.1,,5.3,290,40,1016.6,,,-7.1,-1.6,-1.7
108,서울,2021-01-18 23:00,-8.4,,2.7,270,44,1017.5,,,-7.7,-1.9,-1.9
108,서울,2021-01-19 00:00,-9.1,,2.7,290,45,1017.9,,,-8.2,-2.2,-2.1
108,서울,2021-01-19 01:00,-9.6,,3.9,320,46,1018.1,,,-8.6,-2.5,-2.4
108,서울,2021-01-19 02:00,-10.1,,2.7,320,47,1018.7,,,-8.9,-2.8,-2.6
108,서울,2021-01-19 03:00,-10.4,,.7,290,45,1019,,,-9.2,-3,-2.8
108,서울,2021-01-19 04:00,-10.6,,2.3,270,48,1019.3,,,-9.4,-3.3,-3.1
108,서울,2021-01-19 05:00,-11,,1.7,340,51,1019.3,,,-9.7,-3.5,-3.2
108,서울,2021-01-19 06:00,-11.4,,2,20,50,1019.5,,,-9.9,-3.7,-3.4
108,서울,2021-01-19 07:00,-11.4,,1.4,360,52,1020.7,,,-10,-3.9,-3.6
108,서울,2021-01-19 08:00,-11.6,,1,270,54,1021.1,,,-9.9,-4.1,-3.8
108,서울,2021-01-19 09:00,-10.8,,1.7,20,51,1021.9,,,-8.7,-4.2,-3.9
108,서울,2021-01-19 10:00,-8.6,,2.2,340,50,1022.4,,,-4.6,-3.9,-3.9
108,서울,2021-01-19 11:00,-6.2,,2,50,43,1022.7,,,-.2,-3.3,-3.6
108,서울,2021-01-19 12:00,-4.1,,.8,290,37,1022.1,,,2.4,-2.8,-3.3
108,서울,2021-01-19 13:00,-2.3,,2.4,160,29,1021.8,,,5.5,-2.2,-2.9
108,서울,2021-01-19 14:00,-1.5,,1.6,200,24,1021.3,,,5.3,-1.7,-2.5
108,서울,2021-01-19 15:00,-.6,,1.7,200,21,1021,,,3.8,-1.3,-2.2
108,서울,2021-01-19 16:00,-.4,,1.6,250,20,1021.4,,,-.1,-1.1,-1.9
108,서울,2021-01-19 17:00,-1.3,,1.6,250,21,1021.3,,,-.5,-.9,-1.7
108,서울,2021-01-19 18:00,-2.7,,.8,320,24,1021.6,,,-1.9,-1,-1.6
108,서울,2021-01-19 19:00,-3.6,,1.3,290,28,1021.9,,,-3.3,-1.2,-1.7
108,서울,2021-01-19 20:00,-4.4,,1,290,31,1022,,,-4.3,-1.4,-1.8
108,서울,2021-01-19 21:00,-4.9,,1.6,270,34,1022.5,,,-5.2,-1.7,-1.9
108,서울,2021-01-19 22:00,-5.1,,.8,20,38,1022.1,,,-6,-1.9,-2.1
108,서울,2021-01-19 23:00,-5.5,,2.8,50,40,1021.6,,,-6.2,-2,-2.2
108,서울,2021-01-20 00:00,-5.6,,2.1,50,41,1021.6,,,-6.4,-2.1,-2.3
108,서울,2021-01-20 01:00,-5.8,,1.8,50,45,1021.6,,,-6.7,-2.3,-2.4
108,서울,2021-01-20 02:00,-5.6,,3,50,45,1021.6,,,-6.8,-2.4,-2.5
108,서울,2021-01-20 03:00,-5.5,,2.6,50,43,1021.5,,,-6.9,-2.5,-2.6
108,서울,2021-01-20 04:00,-6.1,,1.3,50,51,1021.8,,,-7.3,-2.6,-2.7
108,서울,2021-01-20 05:00,-6.4,,2.4,50,54,1021.6,,,-7.4,-2.7,-2.8
108,서울,2021-01-20 06:00,-6.3,,2.2,70,50,1021.7,,,-7.5,-2.9,-2.9
108,서울,2021-01-20 07:00,-6.4,,2.2,50,50,1021.6,,,-7.6,-3,-3
108,서울,2021-01-20 08:00,-5.9,,4.1,70,47,1021.2,,,-7.3,-3,-3.1
108,서울,2021-01-20 09:00,-4.7,,3.5,50,45,1021,,,-5.8,-3,-3.1
108,서울,2021-01-20 10:00,-2.3,,2.4,70,39,1021.2,,,-2.2,-2.7,-3
108,서울,2021-01-20 11:00,.1,,2.7,90,34,1021.4,,,1.1,-2.2,-2.8
108,서울,2021-01-20 12:00,1.5,,3.1,70,32,1020.1,,,4.7,-1.7,-2.4
108,서울,2021-01-20 13:00,3.4,,2.9,90,29,1018.4,,,7.4,-1.3,-2.1
108,서울,2021-01-20 14:00,5,,2.4,90,26,1017.8,,,7.4,-.9,-1.8
108,서울,2021-01-20 15:00,6.3,,1.8,70,26,1017.4,,,6.2,-.6,-1.6
108,서울,2021-01-20 16:00,7.1,,1.1,90,24,1017.4,,,1.8,-.4,-1.4
108,서울,2021-01-20 17:00,5.9,,2.4,50,26,1017.2,,,-.2,-.3,-1.2
108,서울,2021-01-20 18:00,4.1,,2.5,50,30,1017.2,,,-.4,-.3,-1.1
108,서울,2021-01-20 19:00,3.1,,.5,70,33,1017,,,-.7,-.3,-1.1
108,서울,2021-01-20 20:00,2.4,,.7,70,35,1017,,,-1.1,-.3,-1
108,서울,2021-01-20 21:00,1.6,,1.5,50,37,1016.7,,,-1.7,-.3,-1
108,서울,2021-01-20 22:00,1.5,,2.3,50,41,1016.9,,,-1,-.3,-1
108,서울,2021-01-20 23:00,2,,1.7,70,40,1017,,,-.7,-.3,-1
108,서울,2021-01-21 00:00,2.5,,2.7,50,39,1016.8,,,-.6,-.2,-.9
108,서울,2021-01-21 01:00,2.7,,2.5,70,37,1016.5,,,-.6,-.1,-.9
108,서울,2021-01-21 02:00,2.9,,2.3,70,37,1016.5,,,-.6,-.1,-.8
108,서울,2021-01-21 03:00,2.9,,2.1,70,38,1016.5,,,-.6,-.1,-.8
108,서울,2021-01-21 04:00,3,,3,70,40,1015.6,,,-.5,0,-.8
108,서울,2021-01-21 05:00,3,,1.7,70,41,1015.7,,,-.5,0,-.7
108,서울,2021-01-21 06:00,3.1,,2.8,70,42,1015.4,,,-.5,0,-.7
108,서울,2021-01-21 07:00,3.2,,2.4,70,43,1015.2,,,-.4,0,-.7
108,서울,2021-01-21 08:00,3.2,,3.8,70,44,1014.6,,,-.4,.1,-.7
108,서울,2021-01-21 09:00,3.7,,2.3,70,44,1014.4,,,-.1,.1,-.6
108,서울,2021-01-21 10:00,4.5,,2,70,42,1014.8,,,.4,.1,-.6
108,서울,2021-01-21 11:00,5,,2.9,50,42,1013.9,,,.7,.2,-.6
108,서울,2021-01-21 12:00,5.8,,1.2,70,42,1013.2,,,2.3,.2,-.6
108,서울,2021-01-21 13:00,6.8,,2.7,50,43,1011.6,,,3.4,.3,-.5
108,서울,2021-01-21 14:00,6.9,,1.8,50,45,1011.1,,01,2.4,.3,-.5
108,서울,2021-01-21 15:00,6.1,.6,2.1,70,67,1010.5,,1901,2.5,.3,-.5
108,서울,2021-01-21 16:00,5.3,,2.5,50,79,1010.8,,1901,2,.4,-.5
108,서울,2021-01-21 17:00,4.8,,1.8,50,87,1010.9,,1901,1.4,.4,-.5
108,서울,2021-01-21 18:00,4.6,4,2.1,50,91,1010.8,,1901,1.1,.4,-.4
108,서울,2021-01-21 19:00,4.6,,1.8,70,93,1010.7,,1901,1.1,.5,-.4
108,서울,2021-01-21 20:00,4.6,,1.5,70,94,1010.5,,1901,1.1,.6,-.4
108,서울,2021-01-21 21:00,4.8,3.7,2.1,50,95,1010.7,,1901,.9,.6,-.4
108,서울,2021-01-21 22:00,4.9,,2.3,50,96,1010.1,,1901,1,.6,-.4
108,서울,2021-01-21 23:00,4.8,,2.3,70,95,1009.7,,1901,1.1,.5,-.4
108,서울,2021-01-22 00:00,4.9,.9,1.9,50,96,1009.4,,1901,.9,.5,-.3
108,서울,2021-01-22 01:00,5,,1.7,70,95,1009.1,,1901,1,.5,-.3
108,서울,2021-01-22 02:00,5,,1.3,70,95,1009,,19,.9,.5,-.3
108,서울,2021-01-22 03:00,5,0,1.4,50,93,1008.6,,19,.9,.5,-.3
108,서울,2021-01-22 04:00,4.9,,.7,20,94,1008.4,,1901,.7,.5,-.3
108,서울,2021-01-22 05:00,5.1,,1,340,95,1008.8,,1901,.7,.5,-.3
108,서울,2021-01-22 06:00,5,.1,1.2,50,95,1008.7,,19,.8,.5,-.3
108,서울,2021-01-22 07:00,5,,2.4,50,96,1009.2,,1916,1.2,.5,-.3
108,서울,2021-01-22 08:00,4.9,,1.9,70,96,1009.4,,16,1.3,.5,-.3
108,서울,2021-01-22 09:00,5,,2,50,97,1009.9,,16,1.7,.5,-.2
108,서울,2021-01-22 10:00,5.4,,1.5,50,97,1010.3,,1916,2.6,.6,-.2
108,서울,2021-01-22 11:00,5.8,,2.3,360,96,1010.2,,19,3.5,.6,-.2
108,서울,2021-01-22 12:00,6,,.5,360,93,1009.7,,19,4.1,.6,-.2
108,서울,2021-01-22 13:00,6.4,,1.5,360,92,1009.1,,19,3.9,.6,-.2
108,서울,2021-01-22 14:00,6.6,,1.7,20,91,1008.6,,19,3.7,.6,-.2
108,서울,2021-01-22 15:00,6.5,,2.2,50,91,1008.3,,19,3.4,.6,-.2
108,서울,2021-01-22 16:00,6.4,,1.6,360,90,1008.4,,19,2.9,.6,-.2
108,서울,2021-01-22 17:00,6.3,,2.1,50,90,1008.9,,19,2.2,.6,-.2
108,서울,2021-01-22 18:00,5.9,,2.6,50,91,1009.1,,19,1.8,.6,-.2
108,서울,2021-01-22 19:00,5.6,,1.4,50,91,1009.4,,19,1.6,.6,-.2
108,서울,2021-01-22 20:00,5.5,,1.9,50,91,1009.6,,19,1.5,.6,-.2
108,서울,2021-01-22 21:00,5.5,,2.1,70,91,1010,,19,1.5,.6,-.1
108,서울,2021-01-22 22:00,5.2,,2.5,50,91,1009.6,,19,.7,.6,-.1
108,서울,2021-01-22 23:00,5.1,,1.5,70,92,1009.3,,19,.9,.6,-.1
108,서울,2021-01-23 00:00,4.9,,1.5,50,92,1009.2,,19,.2,.6,-.1
108,서울,2021-01-23 01:00,5.3,,2.9,70,92,1009.2,,19,1.3,.6,-.1
108,서울,2021-01-23 02:00,5.6,,2.4,70,88,1009.1,,,1.1,.6,-.1
108,서울,2021-01-23 03:00,5.4,,2.9,70,86,1009.2,,,.2,.6,-.1
108,서울,2021-01-23 04:00,5.2,,3.1,70,84,1009,,,.3,.6,-.1
108,서울,2021-01-23 05:00,5.3,,3.9,70,81,1008.9,,,.3,.6,-.1
108,서울,2021-01-23 06:00,5.2,,4.1,50,80,1009,,,.1,.6,-.1
108,서울,2021-01-23 07:00,5.4,,4.3,70,78,1009.4,,,.4,.6,-.1
108,서울,2021-01-23 08:00,5.3,,3.9,70,76,1009.6,,,.6,.6,-.1
108,서울,2021-01-23 09:00,5.9,,4.4,50,75,1009.8,,,2,.6,-.1
108,서울,2021-01-23 10:00,7.5,,5,50,68,1009.9,,,4.9,.7,-.1
108,서울,2021-01-23 11:00,9.3,,4.1,70,61,1009.8,,,8.9,.8,-.1
108,서울,2021-01-23 12:00,9.8,,4.6,50,57,1009,,,8.3,1,-.1
108,서울,2021-01-23 13:00,10.4,,5.3,70,54,1008.3,,,8.7,1.2,-.1
108,서울,2021-01-23 14:00,10.9,,4.4,50,53,1008.1,,,9.5,1.4,-.1
108,서울,2021-01-23 15:00,11.9,,5.1,50,50,1007.8,,,10.5,1.6,0
108,서울,2021-01-23 16:00,11.5,,4.7,50,50,1008,,,7.1,1.7,0
108,서울,2021-01-23 17:00,10.5,,5.2,50,53,1008.5,,,4.8,1.6,0
108,서울,2021-01-23 18:00,9.4,,4.3,70,56,1009.3,,,3.1,1.5,0
108,서울,2021-01-23 19:00,8.4,,4.5,70,59,1010.1,,,2.1,1.3,0
108,서울,2021-01-23 20:00,7.6,,4.5,50,60,1010.9,,,1.9,1.2,0
108,서울,2021-01-23 21:00,7.1,,4.9,70,61,1011.6,,,1.8,1.2,0
108,서울,2021-01-23 22:00,6.6,,3.6,70,61,1012,,,1.5,1.1,0
108,서울,2021-01-23 23:00,6.3,,3.3,70,62,1012.4,,,1.1,1,0
108,서울,2021-01-24 00:00,6.1,,3.9,70,63,1012.8,,,1.1,1,0
108,서울,2021-01-24 01:00,5.8,,3.4,70,64,1012.9,,,.9,1,0
